RowId,Location
249,37.037086
250,38.56879
251,24.31614
252,37.89735
253,55.749405
254,31.868258
255,78.54032
256,32.76355
257,40.68473
258,29.918701
259,18.113153
260,29.40692
261,47.580383
262,59.10907
263,60.383526
264,76.77726
265,31.541752
266,75.49197
267,46.1378
268,72.15268
269,45.876728
270,85.43742
271,66.43456
272,36.56721
273,29.9905
274,36.621017
275,60.062546
276,37.289574
277,73.15014
278,37.595577
279,36.124878
280,37.282314
281,23.201748
282,37.68217
283,57.257217
284,27.068455
285,79.86718
286,28.622263
287,39.08807
288,26.69205
289,16.310299
290,29.159296
291,48.899742
292,53.804955
293,62.99446
294,73.31215
295,33.582737
296,73.28496
297,48.41005
298,67.35765
299,48.721317
300,82.197395
301,67.48905
302,39.85251
303,30.117605
304,36.325966
305,62.31919
306,39.765915
307,74.02479
308,41.5739
309,35.87934
310,37.242653
311,23.707062
312,37.239395
313,57.97778
314,31.71102
315,81.27867
316,34.698185
317,40.252377
318,29.322807
319,17.32951
320,28.682276
321,47.849358
322,52.013866
323,58.79614
324,80.88596
325,32.893097
326,79.00065
327,45.92661
328,71.51641
329,45.361904
330,87.8984
331,65.67958
332,38.817
333,31.561878
334,37.98161
335,59.93828
336,39.66592
337,72.69986
338,39.661358
339,37.704105
340,38.97726
341,24.664
342,38.99438
343,55.440765
344,32.02283
345,78.79685
346,33.102043
347,42.2309
348,31.333248
349,17.737152
350,32.373734
351,49.69268
352,57.90346
353,61.90712
354,78.46423
355,33.395557
356,77.97826
357,48.22089
358,74.66712
359,47.922733
360,84.0003
361,66.37614
362,36.9128
363,30.479977
364,35.361443
365,60.96093
366,37.48725
367,70.70393
368,37.08419
369,34.62633
370,36.622253
371,25.263517
372,35.56071
373,57.829117
374,31.120779
375,76.908394
376,28.677864
377,38.017014
378,30.253113
379,18.24895
380,27.490904
381,46.750294
382,64.17949
383,59.3612
384,78.022545
385,33.961864
386,76.5072
387,46.71582
388,74.03107
389,46.61165
390,87.658905
391,64.754166
392,36.03053
393,27.172186
394,35.434322
395,57.273575
396,36.682312
397,71.323616
398,36.859158
399,32.512054
400,36.80567
401,19.50127
402,35.421173
403,54.442055
404,27.263893
405,79.43029
406,27.156975
407,34.728817
408,26.399357
409,12.576971
410,26.487143
411,42.30436
412,61.43875
413,60.479046
414,74.010284
415,29.5606
416,73.07698
417,44.304478
418,71.048836
419,44.70235
420,82.77213
421,66.35726
422,39.997864
423,30.70411
424,37.721664
425,60.17383
426,40.56984
427,73.60367
428,41.07757
429,36.965477
430,38.901585
431,23.900398
432,38.524036
433,54.530495
434,32.12543
435,80.55482
436,34.539093
437,41.746975
438,30.784258
439,16.688723
440,31.094398
441,46.449455
442,60.340237
443,60.98533
444,81.15695
445,30.433004
446,79.04271
447,45.53833
448,75.826195
449,45.20541
450,88.45714
451,66.887856
452,36.548134
453,29.999027
454,34.00942
455,59.931816
456,36.65182
457,72.86566
458,38.0274
459,35.600555
460,35.326225
461,23.503136
462,34.45829
463,58.639477
464,28.548717
465,79.32504
466,29.496529
467,37.408554
468,27.639027
469,18.36001
470,24.871836
471,44.605694
472,48.866295
473,58.768368
474,73.675865
475,31.138245
476,71.04593
477,44.28077
478,67.52981
479,44.422375
480,76.08492
481,65.43212
482,37.653473
483,29.37144
484,36.35906
485,59.114883
486,38.51828
487,72.459496
488,38.61626
489,36.003418
490,37.460564
491,22.319424
492,37.534397
493,54.109566
494,30.105652
495,79.73634
496,32.018093
497,40.853676
498,29.037329
499,14.573094
500,30.465666
501,47.36252
502,58.955765
503,59.158188
504,80.80916
505,33.345158
506,80.13311
507,46.569786
508,74.924095
509,46.451347
510,87.9007
511,64.65873
512,35.32056
513,31.470818
514,37.119896
515,58.72666
516,36.602425
517,69.91821
518,35.177227
519,36.796104
520,37.79825
521,25.463106
522,38.20334
523,57.070667
524,30.163807
525,75.04947
526,27.68947
527,39.73753
528,31.21782
529,18.325714
530,32.44917
531,50.934525
532,59.70286
533,64.16308
534,69.898186
535,34.637936
536,70.9412
537,50.327766
538,69.24596
539,50.70117
540,77.49119
541,63.775063
542,34.728046
543,30.602345
544,36.415215
545,57.89377
546,35.9172
547,68.90102
548,34.83733
549,35.53055
550,36.7733
551,25.343422
552,37.943794
553,54.1881
554,30.353733
555,73.37529
556,27.67747
557,37.21816
558,31.851713
559,18.594183
560,31.53638
561,46.817905
562,55.485058
563,60.162544
564,73.58001
565,37.11629
566,74.79509
567,48.21282
568,70.402145
569,48.768963
570,79.78515
571,65.23986
572,34.587734
573,28.92318
574,35.33118
575,58.763466
576,35.29287
577,71.44846
578,35.504536
579,34.971798
580,35.702045
581,22.93341
582,36.953804
583,55.735912
584,24.88041
585,77.779655
586,27.177855
587,37.863518
588,25.444294
589,15.574277
590,29.093473
591,47.269356
592,49.828617
593,61.6116
594,71.337166
595,33.27352
596,71.33477
597,47.29389
598,63.569756
599,47.85062
600,80.27311
601,63.754326
602,35.65324
603,31.280653
604,36.31726
605,57.28048
606,37.014587
607,70.75066
608,36.12622
609,37.457527
610,37.206917
611,24.433695
612,37.476402
613,53.013554
614,29.614079
615,76.42376
616,28.387575
617,39.184406
618,29.990757
619,18.131502
620,29.963995
621,45.748856
622,57.39226
623,61.107315
624,72.16584
625,35.323154
626,72.9117
627,47.460598
628,70.79906
629,47.844242
630,78.282196
631,66.070244
632,37.212
633,31.336393
634,36.35049
635,59.459305
636,37.651817
637,72.93448
638,38.263016
639,36.075775
640,37.54789
641,24.120237
642,36.102882
643,56.54418
644,28.291672
645,81.14546
646,29.811241
647,38.757603
648,27.618046
649,17.571268
650,28.12425
651,44.543888
652,60.66233
653,62.161644
654,71.259865
655,33.1822
656,69.87558
657,46.817192
658,68.58404
659,47.016888
660,79.056564
661,65.83945
662,37.593987
663,30.132107
664,36.099556
665,61.38388
666,37.68378
667,72.12886
668,38.79705
669,35.389336
670,36.310917
671,24.399857
672,37.40556
673,56.143833
674,30.509792
675,78.53745
676,32.688583
677,39.567867
678,29.496336
679,17.403257
680,30.38567
681,47.988945
682,50.31145
683,60.26117
684,75.89822
685,33.82407
686,75.33214
687,46.985905
688,67.86855
689,46.602283
690,84.35055
691,62.783703
692,40.927036
693,32.81388
694,34.71032
695,56.29638
696,40.97155
697,68.95369
698,42.566505
699,37.977734
700,37.345642
701,26.049261
702,34.009567
703,54.63568
704,34.34622
705,76.27615
706,36.77418
707,41.815777
708,31.165218
709,21.944645
710,26.018774
711,41.75823
712,59.650642
713,53.33929
714,74.48498
715,27.596731
716,69.113945
717,40.160233
718,71.71455
719,39.668037
720,75.1869
721,65.556175
722,35.10009
723,30.258263
724,37.648636
725,59.043335
726,36.007935
727,70.562195
728,35.69814
729,35.745857
730,37.35798
731,25.242699
732,39.790054
733,56.71439
734,28.017067
735,75.20787
736,26.988966
737,35.669876
738,29.954967
739,18.90359
740,31.685501
741,47.285324
742,46.491234
743,62.64199
744,70.705025
745,37.32892
746,72.51952
747,48.921185
748,63.60459
749,50.214577
750,77.5516
751,66.54743
752,34.516888
753,28.296526
754,41.186604
755,59.307137
756,36.45973
757,74.28522
758,34.25807
759,34.568195
760,40.467106
761,20.506184
762,43.102398
763,55.32396
764,29.666063
765,78.51169
766,24.461851
767,33.000057
768,32.935543
769,13.615605
770,35.84948
771,49.48081
772,53.3269
773,71.66392
774,70.6925
775,37.507107
776,76.43027
777,53.697994
778,71.98354
779,54.87394
780,79.15618
781,64.99679
782,36.92
783,28.034939
784,36.656315
785,58.757027
786,37.852486
787,71.47341
788,37.550144
789,33.99796
790,37.24745
791,21.608662
792,37.818527
793,54.383408
794,32.508533
795,77.31818
796,29.860922
797,34.91227
798,31.984196
799,15.253638
800,29.642958
801,44.63511
802,57.276897
803,60.695488
804,75.49698
805,33.178837
806,76.2854
807,46.0993
808,72.50538
809,46.40883
810,85.19964
811,68.44208
812,36.826958
813,29.301216
814,36.37451
815,61.61342
816,37.301453
817,75.84862
818,38.157887
819,35.873108
820,36.83725
821,22.442139
822,37.740574
823,56.851868
824,27.634647
825,82.59643
826,29.68311
827,38.325485
828,27.59321
829,15.359879
830,28.737019
831,46.23955
832,50.774494
833,63.54837
834,76.802986
835,32.4763
836,76.08534
837,47.020317
838,69.54142
839,47.221424
840,84.313065
841,66.5408
842,35.74872
843,28.708305
844,35.880497
845,60.079643
846,36.794933
847,72.55356
848,36.13454
849,34.369915
850,36.561592
851,22.773987
852,37.204685
853,55.547874
854,31.26109
855,78.58807
856,29.195116
857,36.643513
858,31.597496
859,15.220641
860,30.140543
861,45.746872
862,59.57797
863,60.05927
864,79.73494
865,36.14226
866,80.072365
867,47.43977
868,75.298744
869,47.865005
870,87.95445
871,65.64076
872,35.33234
873,31.036167
874,36.444233
875,59.672684
876,36.580406
877,71.15802
878,35.243233
879,36.5124
880,37.255676
881,25.130217
882,37.55793
883,55.867027
884,28.851414
885,76.41418
886,26.315731
887,39.142323
888,29.51287
889,17.856718
890,29.788282
891,48.396656
892,60.647575
893,63.318382
894,74.12674
895,34.591686
896,74.607315
897,48.906845
898,71.888054
899,49.14511
900,83.016495
901,64.96267
902,38.510803
903,30.621292
904,37.59349
905,58.329803
906,39.29709
907,72.01842
908,39.526203
909,37.10994
910,38.6723
911,23.584244
912,38.688683
913,53.936543
914,30.844475
915,78.42737
916,33.19099
917,42.098248
918,30.545918
919,16.238935
920,32.401703
921,47.815086
922,57.95101
923,61.341156
924,78.40262
925,30.145758
926,76.983475
927,46.190147
928,74.0716
929,46.045067
930,82.91797
931,65.504005
932,36.575882
933,30.281284
934,37.19332
935,60.38865
936,37.27182
937,71.72931
938,37.532375
939,35.70298
940,37.20455
941,24.441101
942,38.593147
943,56.970894
944,30.180584
945,77.426865
946,29.741995
947,37.3205
948,30.020826
949,18.218847
950,30.754229
951,49.079838
952,50.870014
953,61.765053
954,72.63381
955,37.62019
956,74.21638
957,49.47911
958,66.80054
959,49.779625
960,81.915184
961,65.72277
962,35.197605
963,29.409468
964,35.50105
965,59.039017
966,35.531467
967,70.81007
968,36.262196
969,34.91832
970,35.55918
971,23.888958
972,37.47431
973,55.97386
974,27.383827
975,76.85382
976,28.549309
977,36.1293
978,28.308306
979,17.278055
980,29.284792
981,44.2886
982,44.58517
983,59.418915
984,72.58033
985,34.69286
986,72.54086
987,45.67246
988,63.244698
989,46.680233
990,77.56446
991,65.90012
992,37.414215
993,32.634422
994,36.30355
995,59.986137
996,37.70793
997,72.10939
998,38.45725
999,36.926743
1000,37.411575
1001,26.13321
1002,36.01377
1003,57.629627
1004,28.287668
1005,80.23026
1006,30.369028
1007,40.182713
1008,27.464785
1009,19.62567
1010,28.37958
1011,46.172417
1012,60.15328
1013,61.614914
1014,69.86498
1015,34.533276
1016,68.24278
1017,47.605774
1018,66.31553
1019,47.754734
1020,78.22721
1021,63.867554
1022,35.424614
1023,31.85175
1024,33.07318
1025,58.847473
1026,35.575184
1027,68.667885
1028,36.28589
1029,36.15541
1030,34.176594
1031,26.835281
1032,33.338593
1033,57.630226
1034,30.196505
1035,74.76597
1036,30.501383
1037,39.5696
1038,29.383709
1039,21.151468
1040,26.844984
1041,46.54479
1042,53.315155
1043,56.85491
1044,68.31243
1045,33.54162
1046,65.95688
1047,45.489098
1048,64.34457
1049,45.334854
1050,73.25327
1051,65.093506
1052,39.917015
1053,31.370377
1054,38.7454
1055,59.151627
1056,40.438736
1057,71.06445
1058,41.04924
1059,36.85868
1060,39.748337
1061,24.73661
1062,39.216892
1063,56.13163
1064,29.108913
1065,77.498215
1066,30.377317
1067,39.286144
1068,27.571413
1069,19.146639
1070,28.847712
1071,47.48145
1072,55.810925
1073,61.798615
1074,74.61923
1075,31.578852
1076,73.89763
1077,46.482994
1078,68.55531
1079,46.63278
1080,83.51336
1081,67.370834
1082,36.929398
1083,29.059895
1084,35.803505
1085,61.71472
1086,37.2115
1087,74.10032
1088,38.261257
1089,35.430973
1090,36.130127
1091,22.88351
1092,37.23043
1093,56.81658
1094,27.987427
1095,80.54861
1096,30.124079
1097,38.67442
1098,27.23148
1099,15.903369
1100,28.239477
1101,47.506638
1102,49.09776
1103,61.808075
1104,76.76678
1105,32.37242
1106,76.06737
1107,46.72997
1108,68.16502
1109,46.533947
1110,85.45843
1111,67.118324
1112,38.33236
1113,28.268885
1114,36.958534
1115,60.62731
1116,38.949005
1117,73.48921
1118,39.591953
1119,34.039406
1120,38.098244
1121,21.554451
1122,37.00486
1123,57.703888
1124,29.395065
1125,81.04336
1126,29.552158
1127,37.03859
1128,27.559225
1129,15.035722
1130,26.675217
1131,47.09398
1132,60.27384
1133,58.701355
1134,84.37755
1135,34.98148
1136,83.54452
1137,46.83606
1138,77.57797
1139,46.9566
1140,91.67275
1141,65.59369
1142,38.286064
1143,29.571524
1144,38.885536
1145,59.066254
1146,38.976246
1147,72.14967
1148,39.465218
1149,35.312607
1150,39.318676
1151,22.972538
1152,39.883026
1153,55.738083
1154,28.43158
1155,78.757645
1156,30.199255
1157,37.711708
1158,28.233036
1159,16.253048
1160,31.250366
1161,47.75185
1162,54.520462
1163,62.58516
1164,75.54145
1165,33.65996
1166,75.95299
1167,47.922012
1168,68.87913
1169,48.423466
1170,84.776436
1171,63.644543
1172,35.861576
1173,29.772045
1174,35.432587
1175,56.628662
1176,37.135265
1177,70.93967
1178,36.52033
1179,36.554623
1180,36.765427
1181,22.219402
1182,36.374382
1183,53.06302
1184,28.962357
1185,77.07536
1186,28.225805
1187,38.85361
1188,28.48344
1189,15.984426
1190,28.162786
1191,45.341553
1192,57.91592
1193,60.525307
1194,72.917305
1195,31.519321
1196,72.73602
1197,45.707672
1198,71.506676
1199,45.938244
1200,78.8623
1201,65.62812
1202,39.174202
1203,30.180939
1204,40.654377
1205,58.389763
1206,40.059128
1207,71.928345
1208,40.03296
1209,35.848553
1210,41.17129
1211,23.37975
1212,42.378345
1213,54.756874
1214,30.701859
1215,77.34893
1216,31.383945
1217,37.42869
1218,31.732555
1219,16.827475
1220,34.74826
1221,46.686676
1222,52.23121
1223,63.851345
1224,77.37462
1225,32.939915
1226,78.30501
1227,47.61767
1228,71.269264
1229,48.485947
1230,82.1304
1231,64.93763
1232,37.18597
1233,30.206459
1234,36.763012
1235,58.308533
1236,38.015003
1237,71.86197
1238,38.15877
1239,36.501137
1240,37.85208
1241,22.660402
1242,37.477425
1243,56.199154
1244,28.751856
1245,78.464554
1246,29.486546
1247,39.313625
1248,27.932037
1249,16.527967
1250,29.21427
1251,48.24996
1252,54.510994
1253,62.039986
1254,72.30722
1255,31.890783
1256,72.13757
1257,47.28689
1258,68.93367
1259,47.56133
1260,78.161995
1261,64.48401
1262,35.129524
1263,28.201294
1264,35.171734
1265,57.371613
1266,35.70835
1267,70.85406
1268,36.029915
1269,32.98607
1270,36.317455
1271,20.974447
1272,35.052116
1273,54.674904
1274,25.362652
1275,79.17319
1276,25.799444
1277,34.766308
1278,24.826675
1279,14.221059
1280,25.756266
1281,42.111153
1282,59.714996
1283,60.16795
1284,71.703995
1285,32.363194
1286,71.12003
1287,45.16957
1288,68.0072
1289,45.729874
1290,80.52357
1291,64.69508
1292,34.684574
1293,32.409103
1294,32.401817
1295,59.931084
1296,34.760113
1297,69.14579
1298,35.60713
1299,36.631958
1300,33.38015
1301,27.965725
1302,32.842617
1303,58.943287
1304,28.708885
1305,75.51244
1306,29.70113
1307,40.50186
1308,27.962254
1309,21.851538
1310,26.161234
1311,47.789948
1312,52.755806
1313,56.451164
1314,68.67358
1315,35.789474
1316,66.21224
1317,46.52803
1318,62.93028
1319,46.474117
1320,74.42768
1321,65.34452
1322,34.67629
1323,28.81406
1324,35.69677
1325,58.636414
1326,35.20836
1327,70.59781
1328,35.5617
1329,34.65543
1330,35.667236
1331,23.069822
1332,37.80014
1333,56.080933
1334,27.303043
1335,76.37765
1336,27.734982
1337,35.66676
1338,28.363426
1339,16.406591
1340,29.851587
1341,45.514072
1342,44.270092
1343,60.501846
1344,71.07937
1345,34.474438
1346,71.82855
1347,46.491043
1348,62.81428
1349,47.595203
1350,76.56016
1351,64.22158
1352,37.033287
1353,31.710527
1354,36.948563
1355,58.415512
1356,37.84036
1357,69.48786
1358,37.51743
1359,36.46598
1360,37.755203
1361,26.059008
1362,37.934273
1363,54.228672
1364,29.841677
1365,74.799355
1366,28.610846
1367,37.962265
1368,29.976168
1369,20.18842
1370,29.20166
1371,44.61048
1372,55.52347
1373,59.827904
1374,74.42322
1375,34.89005
1376,74.277435
1377,46.1791
1378,69.82878
1379,46.543003
1380,80.60602
1381,68.50996
1382,37.165955
1383,31.604082
1384,34.151474
1385,62.821754
1386,36.645237
1387,74.62677
1388,38.896248
1389,36.542423
1390,35.06536
1391,26.01461
1392,34.660202
1393,57.98702
1394,24.20058
1395,82.81031
1396,31.08751
1397,42.39504
1398,23.375982
1399,18.407284
1400,25.97785
1401,45.281235
1402,51.032043
1403,60.450832
1404,76.695564
1405,30.424795
1406,72.23921
1407,44.755215
1408,65.16332
1409,44.140682
1410,83.37354
1411,66.25728
1412,35.34542
1413,30.842625
1414,36.388123
1415,60.347206
1416,36.443695
1417,71.29048
1418,35.22733
1419,35.56876
1420,37.196465
1421,24.916565
1422,37.32824
1423,57.03793
1424,29.4721
1425,76.71891
1426,25.999128
1427,37.79481
1428,30.056507
1429,17.702564
1430,29.49425
1431,48.19223
1432,61.37396
1433,62.977997
1434,74.76146
1435,35.81471
1436,75.444664
1437,49.209442
1438,72.40025
1439,49.607174
1440,83.792465
1441,68.409996
1442,38.177067
1443,28.532852
1444,35.14797
1445,61.007362
1446,38.47109
1447,76.36067
1448,39.931343
1449,35.63426
1450,36.422096
1451,20.915154
1452,36.14187
1453,56.61376
1454,30.46436
1455,83.80911
1456,33.1175
1457,39.01801
1458,29.2355
1459,14.128794
1460,27.865007
1461,44.56182
1462,53.680347
1463,61.032784
1464,79.310196
1465,28.882824
1466,76.80757
1467,44.306435
1468,72.98225
1469,43.97551
1470,84.85874
1471,64.03584
1472,37.431698
1473,26.250732
1474,39.944412
1475,56.98638
1476,38.436256
1477,70.46742
1478,38.011738
1479,32.436638
1480,39.99251
1481,18.39256
1482,41.872894
1483,54.146378
1484,31.85738
1485,76.708046
1486,30.618113
1487,33.949993
1488,32.492332
1489,11.134994
1490,35.791515
1491,47.61447
1492,51.661377
1493,63.77262
1494,74.584785
1495,32.130806
1496,77.82394
1497,48.14479
1498,70.46238
1499,49.102085
1500,81.33451
1501,67.75839
1502,35.510063
1503,29.099049
1504,35.1772
1505,61.20014
1506,36.364582
1507,74.17388
1508,36.248386
1509,34.95764
1510,35.894165
1511,23.013254
1512,36.486977
1513,56.666405
1514,29.99929
1515,80.70131
1516,29.293224
1517,37.863003
1518,30.208311
1519,15.293556
1520,29.12943
1521,46.266388
1522,58.09957
1523,60.06629
1524,81.02133
1525,36.617558
1526,80.692856
1527,47.664917
1528,75.266975
1529,47.985363
1530,88.00686
1531,65.229454
1532,37.235336
1533,32.34111
1534,36.70137
1535,59.257896
1536,38.051514
1537,70.22023
1538,37.396984
1539,36.899567
1540,37.904778
1541,26.524395
1542,37.26565
1543,56.460655
1544,30.936916
1545,75.67722
1546,28.929432
1547,39.0974
1548,30.943508
1549,20.40648
1550,29.421116
1551,46.2987
1552,60.13305
1553,61.685135
1554,72.59559
1555,33.08856
1556,71.64246
1557,46.925064
1558,70.409134
1559,47.154346
1560,79.480606
1561,66.135124
1562,38.888958
1563,30.810604
1564,37.681545
1565,59.275864
1566,39.73961
1567,73.626785
1568,39.89987
1569,37.435883
1570,38.868023
1571,23.458899
1572,38.70601
1573,54.655724
1574,32.064934
1575,80.31691
1576,33.44901
1577,41.440002
1578,31.52955
1579,16.362776
1580,31.933004
1581,46.90702
1582,59.537987
1583,62.152752
1584,78.59408
1585,31.039967
1586,77.36154
1587,46.479397
1588,75.27955
1589,46.40788
1590,83.84673
1591,65.919044
1592,36.905586
1593,29.42918
1594,34.14567
1595,58.566483
1596,37.504707
1597,73.20742
1598,38.087616
1599,35.94052
1600,35.60932
1601,22.26978
1602,34.933624
1603,54.064255
1604,30.196869
1605,79.77115
1606,31.084616
1607,38.511303
1608,29.448647
1609,16.093704
1610,26.628096
1611,41.94146
1612,56.103836
1613,59.34624
1614,75.92357
1615,28.527359
1616,73.20459
1617,42.75657
1618,72.099174
1619,42.585217
1620,80.92632
1621,64.442154
1622,38.136124
1623,31.767796
1624,37.714653
1625,58.55652
1626,38.68415
1627,70.3207
1628,38.994495
1629,36.26532
1630,38.75255
1631,25.216082
1632,37.681843
1633,55.98812
1634,28.316414
1635,77.82886
1636,29.820683
1637,39.616245
1638,27.426159
1639,18.621756
1640,29.592857
1641,47.05597
1642,61.24355
1643,61.598633
1644,71.50283
1645,33.44785
1646,70.73527
1647,47.495895
1648,67.60452
1649,47.74436
1650,81.16685
1651,65.44881
1652,37.335297
1653,29.107155
1654,36.045494
1655,60.1643
1656,37.830338
1657,71.919266
1658,38.44791
1659,34.67081
1660,36.65245
1661,22.686657
1662,37.235676
1663,55.826664
1664,31.19246
1665,78.55262
1666,31.252954
1667,37.175877
1668,29.847967
1669,16.293686
1670,29.170618
1671,46.588158
1672,52.964706
1673,58.87494
1674,76.96836
1675,35.676975
1676,77.39986
1677,46.89834
1678,70.45912
1679,46.905247
1680,85.21327
1681,64.486275
1682,38.251778
1683,31.249977
1684,37.817116
1685,58.581833
1686,39.02894
1687,69.86975
1688,38.57781
1689,36.220856
1690,38.80577
1691,25.098587
1692,38.628788
1693,55.63401
1694,31.959091
1695,75.78794
1696,31.637136
1697,39.879627
1698,31.758728
1699,18.18777
1700,32.43285
1701,47.98143
1702,60.319912
1703,61.845512
1704,73.55462
1705,31.695288
1706,72.907776
1707,47.178436
1708,70.56269
1709,47.345413
1710,81.50122
1711,67.310875
1712,36.68158
1713,29.067245
1714,37.952854
1715,61.232048
1716,37.407204
1717,74.394806
1718,37.76125
1719,35.429573
1720,37.94433
1721,22.719273
1722,39.539253
1723,56.90287
1724,26.174236
1725,80.847534
1726,28.421133
1727,38.292793
1728,26.381557
1729,15.096894
1730,30.834328
1731,49.6657
1732,51.96663
1733,65.32201
1734,74.88483
1735,34.061222
1736,75.785095
1737,49.58588
1738,66.94996
1739,49.92163
1740,86.737656
1741,66.20395
1742,39.273354
1743,29.562725
1744,36.456238
1745,60.38111
1746,39.540237
1747,72.529465
1748,40.58232
1749,35.24984
1750,37.466026
1751,23.100088
1752,37.04014
1753,57.678837
1754,33.822838
1755,79.10528
1756,34.012394
1757,37.939636
1758,31.996262
1759,17.257006
1760,29.388697
1761,46.966515
1762,55.869762
1763,60.056854
1764,74.93275
1765,31.070665
1766,73.56154
1767,45.72786
1768,70.294174
1769,45.45243
1770,83.628525
1771,62.357727
1772,36.66291
1773,31.283821
1774,35.838455
1775,56.521065
1776,37.356155
1777,67.388504
1778,37.317783
1779,36.56804
1780,36.964203
1781,25.158203
1782,36.4932
1783,55.288494
1784,30.3052
1785,72.98961
1786,30.245337
1787,40.187145
1788,29.89132
1789,19.3174
1790,29.828863
1791,48.042244
1792,54.60903
1793,58.490517
1794,70.883095
1795,31.555601
1796,69.90628
1797,45.900597
1798,67.81005
1799,45.95479
1800,74.0732
1801,67.09841
1802,36.827164
1803,28.182926
1804,37.837715
1805,60.396988
1806,37.641003
1807,74.26365
1808,37.936184
1809,34.380783
1810,38.154037
1811,21.071465
1812,38.83348
1813,57.334816
1814,28.437134
1815,81.08986
1816,29.07469
1817,36.905643
1818,28.404007
1819,13.744094
1820,30.804276
1821,49.289387
1822,55.796352
1823,64.2734
1824,75.693184
1825,34.01553
1826,76.67821
1827,49.38983
1828,70.50951
1829,49.746464
1830,86.00473
1831,66.82577
1832,39.708946
1833,29.570896
1834,37.310623
1835,61.20021
1836,40.248703
1837,74.35582
1838,40.731655
1839,36.20439
1840,38.27439
1841,22.879665
1842,38.296337
1843,54.87867
1844,32.048862
1845,81.01763
1846,34.803154
1847,42.22994
1848,30.579288
1849,14.931471
1850,31.587584
1851,48.55705
1852,60.694714
1853,62.47744
1854,81.51331
1855,28.415897
1856,79.372894
1857,46.09675
1858,75.92725
1859,66.88969
1860,33.195038
1861,28.051388
1862,35.732533
1863,60.53572
1864,34.104736
1865,72.32828
1866,33.61941
1867,34.00055
1868,35.656548
1869,22.178783
1870,37.58065
1871,57.14634
1872,24.668434
1873,78.10886
1874,24.02143
